SMILES,canon,score,prior,agent,lambda_nm,qed,max_tc_train,murcko_generic,on_target,valid,clean,step
CCCCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(CCCCCCCC=O)cc4)s3)cc2)cc1,CCCCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4ccc(CCCCCCCC=O)cc4)s3)cc2)cc1,0.1731794,42.9767,28.1487,383.3164,0.0395,0.5396825396825397,C1CCC(C2CCC(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)C2)CC1,False,True,True,20
COc1cc2c(cc1-n1c3ccccc3c3ccccc31)oc1ccc(-c3ccc(N=Nc4cccc(-n5ncc6ccccc65)c4)cc3)cc12,COc1cc2c(cc1-n1c3ccccc3c3ccccc31)oc1ccc(-c3ccc(N=Nc4cccc(-n5ncc6ccccc65)c4)cc3)cc12,0.611454,60.5271,50.8099,406.1825,0.1668,0.3170731707317073,C1CCC2C(C1)CCC2C1CCCC(CCC2CCC(C3CCC4CC5CC(C6C7CCCCC7C7CCCCC76)CCC5C4C3)CC2)C1,False,True,True,20
CCN(CC)c1ccc2c(-c3ccc(N(C)C)cc3)c(C#N)c(=O)oc2c1,CCN(CC)c1ccc2c(-c3ccc(N(C)C)cc3)c(C#N)c(=O)oc2c1,0.9648344,34.0157,21.361,447.1456,0.6361,0.5094339622641509,CC1CC2CCCCC2C(C2CCCCC2)C1,False,True,True,20
CCCCn1c2ccc(N(c3ccc(F)cc3)c3ccc(C=C(C#N)C#N)cc3)cc2c2ccc(N=Nc3ccc(-c4cccs4)s3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,CCCCn1c2ccc(N(c3ccc(F)cc3)c3ccc(C=C(C#N)C#N)cc3)cc2c2ccc(N=Nc3ccc(-c4cccs4)s3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c21,0.8339824,72.021,41.0798,494.9509,0.0803,0.4382022471910112,C1CCC(C(C2CCCCC2)C2CCC(C3C(CCC4CCC(C5CCCC5)C4)CCC4C5CC(C(C6CCCCC6)C6CCCCC6)CCC5CC43)CC2)CC1,False,True,True,20
N#CC(C#N)=Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,N#CC(C#N)=Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.8997808,31.0438,15.287,433.4631,0.1726,0.6,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)CC1,False,True,True,20
CCN(CC)c1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc([N+](=O)[O-])cc3)s2)ccc1-c1cc(N2c3ccccc3Sc3ccccc32)c(C#N)c2ccccc12,CCN(CC)c1cc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc([N+](=O)[O-])cc3)s2)ccc1-c1cc(N2c3ccccc3Sc3ccccc32)c(C#N)c2ccccc12,0.256547,74.2854,57.4674,388.6581,0.1062,0.3627450980392157,C1CCC(C2C3CCCCC3C3CC(C4CCC(C5CCC(C6CC(C7C8CCCCC8CC8CCCCC87)CC7CCCCC76)CC5)C4)CCC32)CC1,False,True,True,20
C[n+]1ccc(C=Cc2ccc(-c3ccc(-n4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)c(C#N)c5ccccc54)cc3)cc2)cc1,C[n+]1ccc(C=Cc2ccc(-c3ccc(-n4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)c(C#N)c5ccccc54)cc3)cc2)cc1,0.8144211,46.8912,35.6684,420.0188,0.1646,0.5652173913043478,C1CCC(CCC2CCC(C3CCC(C4C5CCCCC5CC4C4CCC(C5C6CCCCC6C6CCCCC65)CC4)CC3)CC2)CC1,False,True,True,20
c1ccc(Oc2ccc(-n3c4ccccc4c4ccc(N(c5ccccc5)c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc43)cc2)cc1,c1ccc(Oc2ccc(-n3c4ccccc4c4ccc(N(c5ccccc5)c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc43)cc2)cc1,0.0147481,39.7943,30.5743,352.6696,0.1688,0.5333333333333333,C1CCC(CC2CCC(C3C4CCCCC4C4CCC(C(C5CCCCC5)C5CCC(C6C7CCCCC7C7CCCCC76)CC5)CC43)CC2)CC1,False,True,True,20
CC(C)(C)OC(=O)Nc1ccc(N(c2ccc(C=Cc3ccc(C=Cc4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)cc3)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,CC(C)(C)OC(=O)Nc1ccc(N(c2ccc(C=Cc3ccc(C=Cc4ccc(N(c5ccccc5)c5ccc(C=C(C#N)C#N)cc5)cc4)cc3)cc2)c2ccc(C=C(C#N)C#N)cc2)cc1,0.0,46.3781,29.3496,0.0,0.0,0.5185185185185185,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC(CCC4CCC(C(C5CCCCC5)C5CCCCC5)CC4)CC3)CC2)CC1,False,True,False,20
CCCCCCC1(CCCCCC)c2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C=C(C#N)C#N)cc3)cc21,CCCCCCC1(CCCCCC)c2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc(C=C(C#N)C#N)cc3)cc21,0.9001289,49.1132,29.1751,465.6891,0.0599,0.6025641025641025,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC5C(C4)CC4CC(C(C6CCCCC6)C6CCCCC6)CCC45)C3)CC2)CC1,True,True,True,20
c1ccc(N(c2ccccc2)c2nccc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c23)cc1,c1ccc(N(c2ccccc2)c2nccc3oc4ccc(-n5c6ccccc6c6ccccc65)cc4c23)cc1,0.0116883,33.0341,30.1825,349.8645,0.2407,0.4098360655737705,C1CCC(C(C2CCCCC2)C2CCCC3CC4CCC(C5C6CCCCC6C6CCCCC65)CC4C32)CC1,False,True,True,20
C(=Cc1nc2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2n1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)cc2)cc1)c1ccc(N2c3ccccc3Sc3ccccc32)cc1,C(=Cc1nc2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2n1-c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)cc2)cc1)c1ccc(N2c3ccccc3Sc3ccccc32)cc1,0.7005659,69.6707,44.0093,411.8296,0.1147,0.4320987654320987,C1CCC(C(C2CCCCC2)C2CCC(C3CC4CC(CCC5CCC(C6C7CCCCC7CC7CCCCC76)CC5)C(C5CCC(C6CCC(C7CCC(C(C8CCCCC8)C8CCCCC8)C7)CC6)CC5)C4C3)CC2)CC1,False,True,True,20
COc1ccc(C=Cc2nc(-c3ccc4c(c3)SC(=C(C#N)C#N)N4c3ccc(C)cc3)c3ccc4ccccc4c3n2)cc1,COc1ccc(C=Cc2nc(-c3ccc4c(c3)SC(=C(C#N)C#N)N4c3ccc(C)cc3)c3ccc4ccccc4c3n2)cc1,0.5794322,59.745,46.5096,404.7011,0.1441,0.375,CC1CC2CC(C3CC(CCC4CCCCC4)CC4C5CCCCC5CCC34)CCC2C1C1CCCCC1,False,True,True,20
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-n4nncc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-n4nncc4-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,0.0069289,33.5349,20.5811,343.9775,0.1588,0.4594594594594595,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCCC4C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)CC3)CC2)CC1,False,True,True,20
O=c1[nH]c2ccccc2nc1Nc1ccc(Cl)cc1,O=c1[nH]c2ccccc2nc1Nc1ccc(Cl)cc1,0.0288004,26.8697,25.3456,359.9076,0.7516,0.2753623188405797,CC1CC2CCCCC2CC1CC1CCCCC1,False,True,True,20
c1ccc2c(c1)Oc1ccccc1C21c2ccccc2N(c2ccccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc21,c1ccc2c(c1)Oc1ccccc1C21c2ccccc2N(c2ccccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccccc21,0.0052573,33.9997,26.8768,340.7854,0.187,0.4042553191489361,C1CCC2C(C1)CC1CCCCC1C21C2CCCCC2C(C2CCCCC2C2CCC(C3C4CCCCC4C4CCCCC43)CC2)C2CCCCC21,False,True,True,20
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc4sc5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5c4c3)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc4sc5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5c4c3)cc2)c2ccc(-c3ccc(C=C(C#N)C#N)s3)cc2)cc1,0.898338,44.2083,28.4658,482.414,0.1198,0.72,C1CCC(C(C2CCCCC2)C2CCC(C3CCC4CC5CCC(C6CCC(C(C7CCCCC7)C7CCC(C8CCCC8)CC7)CC6)CC5C4C3)CC2)CC1,False,True,True,20
CCCCc1ccc2c(c1)C(=C(C#N)C#N)c1cc3c(cc1-2)C(=O)N(C)CN3CCCC,CCCCc1ccc2c(c1)C(=C(C#N)C#N)c1cc3c(cc1-2)C(=O)N(C)CN3CCCC,0.3738106,45.1026,44.9262,525.8817,0.4894,0.3043478260869565,CC1CCCC2CC3C(C)C4CCCCC4C3CC12,False,True,True,20
N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.9259747,30.3183,14.0482,460.1814,0.124,0.6097560975609756,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C(C4CCCCC4)C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)CC3)CC2)CC1,True,True,True,20
NS(=O)(=O)c1ccc(C=CN=Nc2ccc([N+](=O)[O-])cc2)cc1,NS(=O)(=O)c1ccc(C=CN=Nc2ccc([N+](=O)[O-])cc2)cc1,0.9598191,31.6205,21.3529,448.7706,0.5123,0.3673469387755102,C1CCC(CCCCC2CCCCC2)CC1,False,True,True,20
C=C(C=Nc1ccc(C=C(C#N)C#N)cc1)CC=CN(CCCC)CCCC,C=C(C=Nc1ccc(C=C(C#N)C#N)cc1)CC=CN(CCCC)CCCC,0.9426798,39.939,27.5073,471.8598,0.3239,0.3243243243243243,C1CCCCC1,True,True,True,20
CCCCCCN(c1ccccc1)c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc(=NCCCN2c3ccccc3Sc3ccccc32)c1,CCCCCCN(c1ccccc1)c1ccc(-c2ccc(C=C(C#N)C#N)s2)cc(=NCCCN2c3ccccc3Sc3ccccc32)c1,0.6052669,63.343,41.5985,513.5204,0.0916,0.532608695652174,C1CCC(CC2CCC(C3CCCC3)CC(CCCCC3C4CCCCC4CC4CCCCC43)C2)CC1,False,True,True,20
CCCCN(CC)c1ccc(N=Nc2ccc(N(C)C)c(-c3ccc(N(CC)CC)cc3)c2)cc1C#N,CCCCN(CC)c1ccc(N=Nc2ccc(N(C)C)c(-c3ccc(N(CC)CC)cc3)c2)cc1C#N,0.9422738,49.2076,35.6054,461.7668,0.2372,0.3898305084745763,C1CCC(CCC2CCCC(C3CCCCC3)C2)CC1,True,True,True,20
N#CC(C#N)=Cc1ccc(N2c3ccccc3Sc3cc(N(c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(N5SC(c6ccc(N(c7ccccc7)c7ccccc7)cc6)=C(c6ccccc6)c6ccccc65)cc4)ccc32)cc1,N#CC(C#N)=Cc1ccc(N2c3ccccc3Sc3cc(N(c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(N5SC(c6ccc(N(c7ccccc7)c7ccccc7)cc6)=C(c6ccccc6)c6ccccc65)cc4)ccc32)cc1,0.0,71.7479,35.4737,0.0,0.0,0.4390243902439024,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C(C4CCC(C5CC(C6CCC(C(C7CCCCC7)C7CCCCC7)CC6)C(C6CCCCC6)C6CCCCC56)CC4)C4CCC5C(CC6CCCCC6C5C5CCCCC5)C4)CC3)CC2)CC1,False,True,False,21
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5nc6ccccc6o5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N(c4ccc(-c5nc6ccccc6o5)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)s1,0.7541453,42.7283,22.3156,504.6986,0.1289,0.6923076923076923,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCC(C4CCC(C5CCCC5)C4)CC3)C3CCC(C4CC5CCCCC5C4)CC3)CC2)CC1,False,True,True,21
Cn1c(C=C(C#N)c2ccsc2)ccc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,Cn1c(C=C(C#N)c2ccsc2)ccc1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,0.9190359,48.1635,28.096,440.376,0.1891,0.5128205128205128,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC(CCC5CCCC5)C4)C3)CC2)CC1,False,True,True,21
O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)cc3)nc2)cc1,O=[N+]([O-])c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)cc3)nc2)cc1,0.5776743,34.7871,28.0247,404.6388,0.1284,0.4509803921568627,C1CCC(C2CCC(C3CCC(C4CCC(C5CCC(C(C6CCCCC6)C6CCCCC6)CC5)C4)CC3)CC2)CC1,False,True,True,21
CN(C)c1ccc(N=Nc2ccc(N3C(=O)C(CNC(=O)CCCCc4ccccc4)OC(CC(=O)SCC4N=C(N)Nc5nc(N)nc(N)c54)=C3c3ccccc3)cc2)cc1,CN(C)c1ccc(N=Nc2ccc(N3C(=O)C(CNC(=O)CCCCc4ccccc4)OC(CC(=O)SCC4N=C(N)Nc5nc(N)nc(N)c54)=C3c3ccccc3)cc2)cc1,0.0,87.5996,81.7867,0.0,0.0,0.2095238095238095,CC(CCCCC1CCCCC1)CCC1CC(CC(C)CCC2CCCC3CCCCC32)C(C2CCCCC2)C(C2CCC(CCC3CCCCC3)CC2)C1C,False,True,False,21
CCN(CC)c1ccc(C2=C(c3ccc(Br)cc3)C(=C3c4ccccc4-c4cccc(OC)c43)c3ccc(Br)cc32)cc1,CCN(CC)c1ccc(C2=C(c3ccc(Br)cc3)C(=C3c4ccccc4-c4cccc(OC)c43)c3ccc(Br)cc32)cc1,0.9037837,55.4714,39.4612,435.0178,0.1726,0.3939393939393939,C1CCC(C2C3CCCCC3C(C3C4CCCCC4C4CCCCC43)C2C2CCCCC2)CC1,False,True,True,21
COc1c(C#Cc2ccc(N(C)C)cc2)n(C)c2ccsc12,COc1c(C#Cc2ccc(N(C)C)cc2)n(C)c2ccsc12,0.0,41.0593,32.3729,0.0,0.0,0.3863636363636363,C1CCC(CCC2CC3CCCC3C2)CC1,False,True,False,21
C(=Cc1ccc2c3ccccc3c3ccccc3c2c1)C=C(c1ccccc1)c1ccccc1,C(=Cc1ccc2c3ccccc3c3ccccc3c2c1)C=C(c1ccccc1)c1ccccc1,0.1228061,31.0135,24.8328,378.044,0.1922,0.4242424242424242,C1CCC(C(CCCC2CCC3C4CCCCC4C4CCCCC4C3C2)C2CCCCC2)CC1,False,True,True,21
Fc1ccc2c(c1)sc1cc3c(cc12)sc1cc(N(c2ccccc2)c2ccccc2)ccc13,Fc1ccc2c(c1)sc1cc3c(cc12)sc1cc(N(c2ccccc2)c2ccccc2)ccc13,0.0727612,33.3259,28.5857,371.3982,0.2457,0.3658536585365853,C1CCC(C(C2CCCCC2)C2CCC3C(CC4CC5C(CC6CCCCC65)CC43)C2)CC1,False,True,True,21
N#CC(C#N)=CC=CCCN1c2ccccc2Oc2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc21,N#CC(C#N)=CC=CCCN1c2ccccc2Oc2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc21,0.8236481,45.2739,31.0086,497.9239,0.1164,0.4615384615384615,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C4CCC5CC6CCCCC6CC5C4)C3)CC2)CC1,False,True,True,21
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)s3)cc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(-c4ccc(C=C(C#N)C#N)s4)s3)cc2)s1,0.3418769,39.3801,17.5389,526.7398,0.1296,0.8571428571428571,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCC(C4CCCC4)CC3)C3CCC(C4CCCC4)C3)CC2)CC1,False,True,True,21
N=c1ccc2ccc(Nc3ccc([N+](=O)[O-])cc3)ccc-2c1,N=c1ccc2ccc(Nc3ccc([N+](=O)[O-])cc3)ccc-2c1,0.7753661,35.2443,19.2244,414.1122,0.5667,0.3777777777777777,CC1CCC2CCC(CC3CCCCC3)CCC2C1,False,True,True,21
O=C(Nc1ccccc1)Nc1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5ccccc5nc4c3)cc2)cc1,O=C(Nc1ccccc1)Nc1ccc(N(c2ccccc2)c2ccc(-c3ccc4nc5ccccc5nc4c3)cc2)cc1,0.9231159,45.3789,36.1188,440.506,0.1998,0.4285714285714285,CC(CC1CCCCC1)CC1CCC(C(C2CCCCC2)C2CCC(C3CCC4CC5CCCCC5CC4C3)CC2)CC1,False,True,True,21
Fc1ccc(Nc2ccc3cc4n(c3c2)CCC4)cc1,Fc1ccc(Nc2ccc3cc4n(c3c2)CCC4)cc1,0.0013019,31.1896,27.4864,324.2903,0.7238,0.25,C1CCC(CC2CCC3CC4CCCC4C3C2)CC1,False,True,True,21
N#CC(C#N)=CC=Cc1ccccc1,N#CC(C#N)=CC=Cc1ccccc1,0.0462752,20.6864,13.7265,365.6675,0.5185,0.5,C1CCCCC1,False,True,True,21
C=CCN1c2ccccc2Sc2ccccc21,C=CCN1c2ccccc2Sc2ccccc21,0.000378,21.9651,15.2623,310.1502,0.711,0.3684210526315789,C1CCC2CC3CCCCC3CC2C1,False,True,True,21
C(=Cc1ccc(-c2ccc(-c3cccs3)s2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1ccc(-c2ccc(-c3cccs3)s2)s1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.8926343,31.389,18.1121,430.5168,0.2035,0.5238095238095238,C1CCC(C(C2CCCCC2)C2CCC(CCC3CCC(C4CCC(C5CCCC5)C4)C3)CC2)CC1,False,True,True,21
CCCCCCOc1ccc(C=Cc2ccc(OCCCCCC)c(C3=C(Br)Oc4ccccc4N3)c2)cc1,CCCCCCOc1ccc(C=Cc2ccc(OCCCCCC)c(C3=C(Br)Oc4ccccc4N3)c2)cc1,0.0289664,53.7384,40.5218,360.6063,0.1412,0.3658536585365853,C1CCC(CCC2CCCC(C3CCC4CCCCC4C3)C2)CC1,False,True,True,21
C=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)CCc1cc[nH]c1,C=C(C=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)CCc1cc[nH]c1,0.0439758,41.4902,29.5378,365.2542,0.3056,0.4565217391304347,CC(CCC1CCCC1)CCC1CCC(C(C2CCCCC2)C2CCCCC2)CC1,False,True,True,21
C(=Cc1nc2ccccc2n1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,C(=Cc1nc2ccccc2n1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,0.5093959,32.6807,17.5094,401.1567,0.1586,0.475,C1CCC(C(C2CCCCC2)C2CCC(CCC3CC4CCCCC4C3C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)CC1,False,True,True,21
CCn1c2ccccc2c2ccc(N(c3ccc(F)cc3)c3ccc(-c4ccc(C=C(c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(-c6ccc(N(c7ccccc7)c7ccc(C=C(C#N)C#N)cc7)cc6)s5)s4)cc3)cc21,CCn1c2ccccc2c2ccc(N(c3ccc(F)cc3)c3ccc(-c4ccc(C=C(c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(-c6ccc(N(c7ccccc7)c7ccc(C=C(C#N)C#N)cc7)cc6)s5)s4)cc3)cc21,0.9010855,68.7758,49.5031,446.6143,0.085,0.4794520547945205,C1CCC(C(C2CCCCC2)C2CCC(C3CCC(C(CC4CCC(C5CCC(C(C6CCCCC6)C6CCC7C(CC8CCCCC87)C6)CC5)C4)C4CCC(C5CCC(C(C6CCCCC6)C6CCCCC6)CC5)C4)CC3)CC2)CC1,False,True,True,21
CCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(N=Nc2ccc(Sc3ccc(Nc4ccc(C=Cc5ccc6ccc(=N)ccc6c5)cc4)cc3)cc2)cc1,CCN(c1ccc(C=C(C#N)C#N)cc1)c1ccc(N=Nc2ccc(Sc3ccc(Nc4ccc(C=Cc5ccc6ccc(=N)ccc6c5)cc4)cc3)cc2)cc1,0.9064012,67.4522,46.391,455.4367,0.0732,0.3116883116883117,CC1CCC2CCC(CCC3CCC(CC4CCC(CC5CCC(CCC6CCC(CC7CCCCC7)CC6)CC5)CC4)CC3)CC2CC1,True,True,True,21
c1ccc(-c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2-c2cccc3ccccc23)cc1,c1ccc(-c2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2-c2cccc3ccccc23)cc1,0.1302813,37.5621,23.6459,378.9744,0.1366,0.4565217391304347,C1CCC(C(C2CCCCC2)C2CCC(C3CC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C(C4CCCC5CCCCC54)C3C3CCCCC3)CC2)CC1,False,True,True,21
N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,N#CC(C#N)=Cc1ccc(N(c2ccc(C=C(C#N)c3ccc([N+](=O)[O-])cc3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,0.8610942,39.5839,16.7826,489.2321,0.062,0.7115384615384616,C1CCC(CCC2CCC(C(C3CCCCC3)C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)CC1,False,True,True,21
CCN(CC)c1ccc2ccc(-c3ccc(N(c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc(-n5ccc(=N)c6ccccc65)cc4)cc3)nc2c1,CCN(CC)c1ccc2ccc(-c3ccc(N(c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4ccc(-n5ccc(=N)c6ccccc65)cc4)cc3)nc2c1,0.4919741,52.7901,33.9951,400.4721,0.1429,0.4464285714285714,CC1CCC(C2CCC(C(C3CCC(C4CCC5CCCCC5C4)CC3)C3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)C2CCCCC12,False,True,True,21
N#CC(=Cc1ccc(Nc2ccccc2)cc1Cl)c1nc(-c2ccc(Cl)cc2)cs1,N#CC(=Cc1ccc(Nc2ccccc2)cc1Cl)c1nc(-c2ccc(Cl)cc2)cs1,0.9283999,36.2865,29.506,437.2099,0.3156,0.5409836065573771,C1CCC(CC2CCC(CCC3CCC(C4CCCCC4)C3)CC2)CC1,False,True,True,21
CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3ccc(C=C(C#N)CNc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2)cc1,CCCCOc1ccc(N(c2ccc(OCCCC)cc2)c2ccc(-c3ccc(C=C(C#N)CNc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc2)cc1,0.8984164,53.8013,30.5723,472.6608,0.065,0.6507936507936508,C1CCC(C(C2CCCCC2)C2CCC(CCCCC3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)C3)CC2)CC1,True,True,True,21
N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4cc(N(c5ccccc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4s3)nc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(-c3nc4cc(N(c5ccccc5)c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc4s3)nc2)s1,0.9266018,46.5102,35.4978,458.8328,0.1392,0.625,C1CCC(C(C2CCCCC2)C2CCC(C(C3CCCCC3)C3CCC4CC(C5CCC(C6CCCC6)CC5)CC4C3)CC2)CC1,True,True,True,21
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C=Cc2cnccn2)cc1,C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C=Cc2cnccn2)cc1,0.5256086,32.2054,16.4026,401.625,0.2331,1.0,C1CCC(CCC2CCC(CCC3CCC(C(C4CCCCC4)C4CCCCC4)CC3)CC2)CC1,False,True,True,21
C(=Cc1cc(-c2ccccc2)nc2ccccc12)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)o1,C(=Cc1cc(-c2ccccc2)nc2ccccc12)c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)o1,0.8809149,46.2276,29.9805,429.1037,0.1725,0.4310344827586206,C1CCC(C2CC3CCCCC3C(CCC3CCC(C4CCC(C5CCC(C(C6CCCCC6)C6CCCCC6)CC5)C4)C3)C2)CC1,False,True,True,21
N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)s1,N#CC(C#N)=Cc1ccc(-c2ccc(N(c3ccc(C=C(c4ccccc4)c4ccccc4)cc3)c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)s1,0.8408547,34.2894,17.5117,494.7929,0.0909,0.782608695652174,C1CCC(C(CC2CCC(C(C3CCC(C4CCCC4)CC3)C3CCC(C4CCC(C(C5CCCCC5)C5CCCCC5)CC4)CC3)CC2)C2CCCCC2)CC1,False,True,True,21
