smiles,epoch,score,source
O=S(O)c1ccc(S)cc1,3,0.0001067,epoch_3
COc1ccc(C(=O)C2C3=C(C)Nc4c(ccc5ccccc45)C2C(c2ccccc2)=C3c2ccccc2)cc1[N+](=O)[O-],3,0.1580901,epoch_3
c1ccc(N(c2ccccc2)c2ccc3cc(N(c4ccccc4)c4ccccc4)ccc3c2)cc1,3,0.3316631,epoch_3
CCN(CC)c1ccc(C=Nc2ccc(-c3cc(-c4cccs4)nn3-c3ccc(NC(=O)c4cccc(N(c5ccccc5)c5ccccc5)c4)cc3)cc2)cc1,3,0.150766,epoch_3
COc1ccc(-c2n[nH]c(=O)o2)cc1,3,7.29e-05,epoch_3
CCN(CC)c1ccc(-c2ccc(-c3ccc(C(Nc4ccc(OC)cc4)=C(C#N)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)cc1,3,0.6793525,epoch_3
N#Cc1cc(C#N)c(N2CCCCCC2)cc1N=Nc1ccc(-c2ccc(C=Cc3cc(N)cc(N)c3)cc2)cc1,3,0.9222183,epoch_3
[N-]=[N+]=Nc1ccc(CCC(=CC(N=[N+]=[N-])c2ccc(N=[N+]=[N-])cc2)c2ccccc2)cc1,3,0.0042586,epoch_3
CCN(CC)c1ccc(C=Nc2ccccc2C=Nc2ccc(N=CC(C#N)c3ccccc3)cc2)cc1,3,0.6921063,epoch_3
c1ccc(N(c2ccccc2)c2ccc(-c3nc(-c4ccc(-c5ncn[nH]5)cc4)nc(-c4cc5ccccc5o4)n3)cc2)cc1,3,0.2117853,epoch_3
CCCCOc1ccc(N(c2ccccc2)c2ccc(C=Cc3ccc(C4=Nc5ccccc5CN4CCCCOc4ccc5c(c4)NC(=O)CO5)s3)cc2)cc1,3,0.8811157,epoch_3
CC(S)c1ccc(SS)cc1,3,0.0,epoch_3
CCC(C)c1ccc(NC(=O)CN=Cc2cc(Br)cc(OC)c2O)cc1,3,0.022781,epoch_3
CCOC(=O)C1=C(c2ccc(C)cc2)Oc2ccc(-c3ccc(N=Cc4ccc([N+](=O)[O-])o4)cc3)cc2-c2ccc(N3c4ccccc4N(c4ccccc4)c4ccccc43)cc21,3,0.0,epoch_3
C(=Nc1ccc(-c2nc3ccc(N(c4ccccc4)c4ccccc4)cc3s2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,3,0.5939472,epoch_3
Clc1ccc(Nc2cc(-c3ccccc3)nc(Nc3ccccc3)n2)cc1,3,0.0053596,epoch_3
CCCC[n+]1c(-c2ccc(N(c3ccc(C=C(c4ccccc4)c4ccc(C=C(C#N)C#N)o4)cc3)c3ccc(-c4ccccc4)cc3)cc2)oc2ccccc2c1=Nc1ccc(C#N)cc1,3,0.8772156,epoch_3
N#Cc1cccc(-c2nc3cc4c(cc3s2)-c2cccc3cccc-4c23)c1,3,0.41882,epoch_3
CCCCCCCCCCCCCCn1c2ccccc2c2cc(-c3ccc(N=Cc4ccccn4)cc3)ccc21,3,0.0670096,epoch_3
CCCCCCN1C(=O)C(=C2OC3(CCCCC3)OC2=Cc2ccc(N(c3ccccc3)c3ccc4ccc(S(=O)(=O)N(c5ccccc5)c5ccccc5)cc4c3)cc2)C(=O)N(CC)C1=S,3,0.1485077,epoch_3
CCN(CC)c1ccc(N=Nc2ccc(C=Cc3cc(N=[N+]=[N-])ccc3N=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3cc(N=[N+]=[N-])c(C#N)cc23)cc1,3,0.2066243,epoch_3
CCOC(=O)c1ccc(N=Cc2ccc(C)cc2)c(Nc2ccc(C=C(c3ccccc3)c3nc4ccccc4s3)cc2)c1,3,0.0,epoch_3
C(=Cc1cc2sc(-c3ccccc3)c(-c3ccc(N=Cc4ccccc4)cc3)c2s1)c1cccs1,3,0.3158673,epoch_3
CCCOc1ccc(C(=Cc2ccc(-c3nc4c(cc(-c5cc(C)cc(-c6ccc(-c7ccc(C=Nc8ccc(C#N)cc8)s7)s6)c5)c[n+]4-c4ccccc4)n3C)s2)c2ccc(N(CC)CC)cc2)cc1,3,0.9048447,epoch_3
COc1ccc2sc3ccc(-c4ccc(C=Cc5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)s4)cc3c2c1,3,0.9203621,epoch_3
[C-]#[N+]c1ccc(C=Cc2cnc(C=C(C#N)c3ccc(C=C(c4ccccc4)c4ccccc4)s3)s2)cc1N(c1ccccc1)c1ccccc1,3,0.844871,epoch_3
COc1cccc(C=Nc2ccc(-c3ccc(N=Cc4ccccn4)cc3-c3ccc([N+](=O)[O-])cc3)cc2)c1,3,0.0129993,epoch_3
COc1ccc(Nc2cccc(NN=Cc3cccc(N=Nc4ccccc4)c3)c2N=Nc2ccccc2)cc1,3,0.0,epoch_3
O=C(Cc1ccccc1-c1ccccc1Cl)Nc1cc(-c2ccccc2)cc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)s2)c1,3,0.3456276,epoch_3
[C-]#[N+]c1ccccc1C(C#N)=Cc1ccc(C=Cc2ccc(C=Cc3ccc(C=Cc4ccc(N(c5ccccc5)c5ccc6sc7ccccc7c6c5)cc4)cc3)cc2)s1,3,0.9066067,epoch_3
c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,3,0.1561166,epoch_3
CCN(CC)c1ccc2c(-c3ccc(N=Nc4ccc(C=Cc5ccc(N=Nc6ccc(-c7ccccc7)cc6)cc5)cc4)cc3)cc(=O)oc2c1,3,0.908464,epoch_3
C#CCn1c(C=C(C)C)c(C#N)c2ccccc2c1=O,3,0.0,epoch_3
O=C(c1ccccc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc12,3,0.0312456,epoch_3
CC(=O)N(CC(=O)Nc1ccc2sc(C=Cc3ccc(N(C)C)cc3)cc2c1[N+](=O)[O-])C1CC(C)(C)Oc2ccccc21,3,0.9268805,epoch_3
CN1Cc2cc(F)ccc2-c2sc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,3,0.8669668,epoch_3
Nc1ccc(N=Nc2ccc(-c3ccc(N=Nc4ccc(O)cc4)cc3)cc2)cc1,3,0.8385442,epoch_3
c1ccc(-c2nc(-c3cccc4ccccc34)sc2-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)cc1,3,0.4612918,epoch_3
CCN(CC)c1ccc(C2NC(=O)N3C(=S)N(c4ccccc4)C(=O)C23)cc1,3,0.5847157,epoch_3
c1ccc(N(Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc2)cc1,3,0.0007271,epoch_3
CCCCc1ccc(-c2nc(-c3ccccc3)cc(-c3ccc(-c4cc5nc(C(C)CCCF)ccc5c(C=Cc5ccccc5)n4)cc3)n2)cc1,3,0.0836695,epoch_3
C(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(C=Cc2ccc(N(c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,3,0.7398804,epoch_3
c1ccc(-c2oc(-c3ccc4c(c3)c3cc(-c5ccc(-c6ncccn6)cc5)sc3c3c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cccc43)nc2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,3,0.5550747,epoch_3
CCCCCCOc1ccc(-c2ccc3c(c2)ncn3-c2ccccc2O)cc1,3,7.63e-05,epoch_3
[N-]=[N+]=Nc1ccc(C=Nc2ccc3ccc4ccccc4c3c2)cc1F,3,0.4238615,epoch_3
C1=C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)N(c2ccc(-c3ccc(-c4cccnc4)s3)s2)CCN1C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccn1,3,0.9040646,epoch_3
CC1(C)c2ccccc2-c2ccc(-c3ccc(C=Nc4ccc(N(c5ccc(C#N)cc5)c5ccc(-c6ccc(-c7ccc(C=C(C#N)C#N)s7)s6)cc5)cc4)s3)cc21,3,0.8964248,epoch_3
CCC(C)CCCC(CCN1C(=c2ccc(=C(C#N)C#N)cc2)c2cc(C=CC[n+]3ccc(C=Cc4cccc(-c5cc(C#N)c6cnoc6c5)c4)cc3)ccc21)c1ccccc1,3,0.0001872,epoch_3
CCCC[n+]1ccc(C=Cc2cc([N+](=O)[O-])ccc2NC2CCCCC2)c2ccccc21,3,0.1820975,epoch_3
COc1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccc(C=C5C(=O)N(c6ccccc6)N=C5c5ccccc5)s4)cs3)cc2)cc1,3,0.0,epoch_3
CC(C)C(NC(=O)O)C(=O)N1CCCC1c1ncc(-c2ccc(-c3ccc(-c4cnc(C5CCCN5C=O)[nH]4)cc3)cc2)[nH]1,3,0.0,epoch_3
CC1Oc2ccc(C=Cc3ccc(-c4ccc(N=Nc5ccccc5)cc4)s3)cc2NC1=O,3,0.913592,epoch_3
O=C1C(=Cc2nnc(-c3ccncc3)o2)Sc2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)nnc21,3,0.9110859,epoch_3
COc1cccc(N=Cc2ccc(-c3ccc(-c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)cc3)o2)c1,3,0.0872377,epoch_3
CCCNCc1cccnc1N1CC2CCC2C1,3,0.0005943,epoch_3
COc1ccc2c(c1)c(=O)[nH]c(=S)n2-c1cccc(C)c1,3,0.0551854,epoch_3
CCN(CC)c1ccc(C=Cc2cc[n+](C(C)c3ccc4ccccc4c3)c3ccccc23)cc1,3,0.0186065,epoch_3
Cc1ccc(NC(=O)C2CCC(=O)N(Cc3c[nH]c(-c4ccccc4)c3)C2)c(C)c1,3,9.28e-05,epoch_3
C(=Cc1ccc2ccccc2c1)c1ccc(C=Cc2ccc(C=Cc3ccc(N(c4ccc(C=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(-c5ccccc5)cc4)cc3)s2)cc1,3,0.910453,epoch_3
CCCCCCC=CC1=C(OCCCCCC)C(=Cc2cccc(C)c2)C=C(c2ccc(N(CCCCCC)c3ccc(C=C(c4ccccc4)c4ccccn4)cc3)cc2)c2ccccc21,3,0.554023,epoch_3
CCCCOc1ccc(C=Nc2ccc(-c3ccc(N=Nc4ccc(C=Cc5cc[n+](CCCC#N)cc5)cc4)cc3)cc2)cc1,3,0.8785993,epoch_3
N#Cc1ccccc1-c1ccc(-c2c(-c3ccc(N=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nnn2-c2ccccc2)cc1,3,0.772529,epoch_3
Nc1ccc(N=Cc2ccc(N(c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(N=Nc4ccc(N=Cc5ccc(N=Nc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,3,0.8854552,epoch_3
[C-]#[N+]c1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c(F)c1,3,0.2099601,epoch_3
CCN(CC)c1ccc(N(c2ccc(OC)c3ccccc23)S(=O)(=O)c2ccccc2)c2ccccc12,3,0.0241476,epoch_3
Cn1c(-c2ccc(N=Cc3ccc([N+](=O)[O-])cc3)cc2)c(-c2ccc(N=Cc3cccs3)cc2)c[n+]1-c1ccc(SC#N)cc1,3,0.718816,epoch_3
C(=Cc1cnc(N=Cc2ccccc2)s1)c1nc2ccccc2o1,3,0.4637058,epoch_3
CCN(CC)c1ccc(N=Nc2sc(-c3ccc(OC)c(OC)c3)cc2C#N)cc1,3,0.2489475,epoch_3
CCCCCCOc1ccc(-c2cc3cccc(-c4ccc(C=C(C#N)C#N)s4)c3s2)c(C)c1,3,0.8876027,epoch_3
CCCn1c(-c2ccc(N=Cc3cc([N+](=O)[O-])cc([N+](=O)[O-])c3O)cc2)nc2ccccc21,3,0.0567948,epoch_3
CC#CCc1ccc(-c2ccc(C=C(C#N)c3ccc(-c4ccc(C=Cc5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)cc4)s3)cc2)s1,3,0.0,epoch_3
CC1(Cl)c2ccccc2N(c2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3=O)c2ccc(NC(=O)c3cc4cc(NC(=O)c5cnc6ccccn6c5=O)ccc4c4nsnc34)cc21,3,0.9036156,epoch_3
O=[N+]([O-])c1ccc(-c2ccc(C=c3sc(=Cc4cnn(-c5ccccc5)c4)nc3-c3cccs3)s2)c([N+](=O)[O-])c1,3,0.3184784,epoch_3
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc4c(c3)oc3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc(=S)c34)s2)s1,3,0.8865257,epoch_3
C1=CC(=Nc2ccccc2)C=CC1=Cc1ccccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,3,0.899009,epoch_3
N#CCC(=O)Nc1ccc(-c2cc(-c3ccc(N=Nc4cccc(N)c4)cc3)nc(-c3ccccc3)n2)cc1,3,0.8745813,epoch_3
C(=Cc1ccc2c(ccc[n+]2Cc2ccccc2)c1)c1ccc2ncccc2c1,3,0.8894176,epoch_3
CN(C)c1ccc([SH](=S)=Nc2ccc3c(c2)C=CC(=C2C=Nc4c2ccc2ccc(N(c5ccccc5)c5ccccc5)cc42)N3)cc1,3,0.0106428,epoch_3
CCCCCCc1cc(-c2ccc(C=C(C#N)C#N)s2)sc1-c1ccc(-c2ccc(-c3ccc4c(c3)cc(-c3ccc(-c5ccc(C=C(C#N)C#N)s5)s3)n4-c3ccccc3)s2)s1,3,0.8933014,epoch_3
CCN(CC)c1ccc(-c2nc(-c3ccc(C=Cc4ccc(C=Cc5ccnc(OC)c5)cc4)cc3)cc(-c3ccc(-c4ccccc4)[nH]3)c2I)cc1,3,0.2866539,epoch_3
c1ccc(-c2ncnc3c2CSc2ccccc2-3)cc1,3,0.0111449,epoch_3
C(=Cc1ccc(-c2cc3nc(-c4ccccc4)c(-c4ccccc4)nc3c3c(-c4ccccc4)cccc23)s1)c1ccccn1,3,0.7592993,epoch_3
CCCCCCC1(c2ccccc2)C(c2ccc(-c3ccc(N=Cc4ccc(N=Nc5ccc(N=Nc6ccc(OC)cc6)cc5)cc4)cc3)s2)=Cc2cc(Sc3ccc(N=Cc4cccc(-c5ccccc5)c4)cc3)ccc21,3,0.8890002,epoch_3
CCN(CC)c1ccc(C=Nc2ccc(-c3cc(N4CCCCC4)ccc3CCc3ccc4[nH]c(C(=O)NCc5ccc(F)cc5F)cc4c3)cc2)cc1,3,0.1481038,epoch_3
Nc1cc(-c2ccc(-c3ccc(N=Cc4cccc(Cl)c4)cc3)o2)nc2ccc(Cl)cc12,3,0.1855688,epoch_3
CCCCOc1ccc(-c2nc3sc(=CC=Cc4ccccc4)c(=O)n3n2)cc1,3,0.4258254,epoch_3
CCCCc1ccc(C(=Cc2ccc(-c3ccc(C(O)=C(c4ccc(SC)cc4)c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)s2)c2nccs2)cc1,3,0.802066,epoch_3
Cc1csc(NN=Cc2cccc([N+](=O)[O-])c2)n1,3,0.0,epoch_3
COc1ccc2sc3nc(-c4ccc(C)o4)nc(C)c3c2c1,3,0.0155543,epoch_3
CCCCCCCCCCOc1ccc(-c2sc3nc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)nc(-c4ccccc4)c3c2C)cc1,3,0.2168032,epoch_3
N#CC(C#N)=Cc1ccc(-c2ccc3c(c2)oc2cc(-c4ccc5c(c4)oc4c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cccc45)ccc23)s1,3,0.927596,epoch_3
CN(C=C1C(=O)N(CCCc2ccccc2)c2ccccc21)Cc1c[n+](C)c2sc3nc(-c4ccccc4)c(-c4ccccc4)cc3c2n1,3,0.9172954,epoch_3
CC(C)(C=C(C#N)c1ccccn1)CC(=O)Cc1ccc(-n2ccccc2=O)cc1Oc1ccc(-c2nc3ncccc3s2)cc1,3,0.0041921,epoch_3
CCN(CC)c1ccc(N=Nc2ccc(F)c(C#CCC(C)(C)O)c2)cc1,3,0.0,epoch_3
CCCCC[N+](CCCC)(CCCC)CCCC[n+]1ccc(-c2ccc(C=CC=Cc3ccc(N=C=C(c4ccccc4)c4ccccc4)cc3)cc2)cc1,3,0.8729801,epoch_3
NC(=O)CC(=O)N1c2ccccc2C(=O)N(Cc2cccs2)c2ccccc21,3,0.0003276,epoch_3
C(=Nc1ccccc1)c1ccc(-c2ccc(C=C(Oc3ccccc3)c3cnc4oc(-c5ccccc5)cc4n3)s2)s1,3,0.9123791,epoch_3
c1ccc(N(c2ccccc2)c2ccc(N3c4ccccc4C(c4ccccc4)(c4ccccc4)c4ccc(N(c5ccccc5)c5ccccc5)cc43)cc2)cc1,3,0.0046901,epoch_3
CCCCOc1ccc(N(c2ccccc2)c2ccc(-c3cc4cc(N(c5ccccc5)c5cccs5)ccc4o3)c(OC)c2)cc1,3,0.2304583,epoch_3
COCCN1CCN(c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3ccncc3)cc21,3,0.0510206,epoch_3
N#CC(C#N)=Cc1cc(C#N)c(N(c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(-c3sccc3C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1,3,0.8988454,epoch_3
N#CC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,3,0.7729502,epoch_3
N#Cc1ccc(N=Nc2ccc(N=Nc3ccc(C=Cc4ccc(N=Nc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,3,0.9170056,epoch_3
CCCCCCOc1ccc(C(=C(c2ccc(SC)cc2)c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,3,0.0027984,epoch_3
CCN(CC)c1ccc(-c2cnc(C=Cc3ccccc3NC(=O)c3cccc(N=Nc4ccc(N(C)CCO)cc4)c3)o2)cc1,3,0.9104826,epoch_3
O=c1[nH]nc(N=Nc2c(O)n(-c3ccc(N=Nc4ccccc4)cc3)c3ncccc23)[nH]1,3,0.9491574,epoch_3
CCN(CC)c1ccc(C=Cc2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(C=Cc4ccc(N(c5ccccc5)c5ccc(C=Cc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,3,0.2993772,epoch_3
CCN(CC)c1ccc(N=Nc2ccc(C(=O)Nc3ccc4c(c3)NC(=O)CC(c3ccc(Cl)cc3Cl)N4)cc2)cc1,3,0.9326335,epoch_3
CN(C)c1ccc2nc3sc4ccccc4c3c(-c3ccccc3)c2c1,3,0.8008012,epoch_3
C=CC[n+]1ccc(C=Cc2ccccc2C#N)ccc1=[N+](CC)c1ccccc1,3,0.9345993,epoch_3
CCCCCCN(C)c1ccc(N=Nc2snnc2C(F)(F)F)cc1,3,0.4709267,epoch_3
O=C(NCC1CCCC1CCl)c1ccc([N+](=O)[O-])cc1Cl,3,0.0010383,epoch_3
CCCCOc1ccc(N(c2ccccc2)c2ccc(C=Nc3ccc(-c4ccc(-c5ccccc5)s4)cc3C(=O)Nc3ccccc3O)cc2)cc1,3,0.4465799,epoch_3
N#CC(C#N)=Cc1ccc(-c2ccc(-c3ccc(N=Cc4cc(C#N)cc(C=Cc5ccc(-c6ccncc6)s5)c4)cc3)s2)s1,3,0.9094716,epoch_3
CCN(CC)c1ccc(C=Cc2ccc3ccc(-c4ccc(-c5ccc(C)s5)s4)nc3c2)cc1,3,0.710907,epoch_3
CCN(CC)CCn1c(-c2ccc(N=Cc3cc(F)ccc3O)cc2)ccc(C(C)(C)C)c1=O,3,0.062062,epoch_3
C=C(c1ccc2c(c1)C(CCCC)(c1ccccc1)c1ccccc1N2c1ccc(C=Cc2ccc(C#N)cc2)cc1)c1cc(N)c(F)cc1-c1cc(C#N)ccc1N,3,0.4208459,epoch_3
O=[N+]([O-])c1cc(-c2ccc(N=C(c3ccccc3)c3ccccc3)cc2)cc(-c2ccc(F)c(C=C(c3nc4ccccc4s3)c3nc4c(ccc5ccccc54)s3)c2)c1,3,0.5063714,epoch_3
CCN(CC)c1ccc2sc(-c3ccc(NC(=O)c4ccc(Cl)cc4)c(OC)c3)nc2c1,3,0.4677281,epoch_3
[N-]=[N+]=Nc1ccc(-c2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,3,0.3578822,epoch_3
c1ccc(-c2cccc3sc4ccccc4c23)cc1,3,0.0004599,epoch_3
C1=Cc2ccc(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2NC1=CC1=NC[n+]2ccsc2C=C1,3,0.8804981,epoch_3
O=S1(=O)N=Nc2cc(C=Cc3ccc(-c4ccc(N=Cc5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)s3)ccc21,3,0.9019176,epoch_3
C(=Cc1ccc(C=Cc2ccc(N=Nc3ccccc3)cc2)cc1)c1ccccc1,3,0.6835279,epoch_3
CCN(CC)c1ccc2oc(=O)c(CC3CCS(=O)(=O)C3)nc2c1,3,0.9638631,epoch_3
Cc1ccc(N(c2ccccc2)c2ccc(C=Nc3ccc(-c4ccn(-c5ccc(-c6ccc(CC7CCCCC7)nc6)nc5)n4)cc3)cc2)cc1,3,0.2242131,epoch_3
Nc1ccc(-c2sc(-c3cccs3)cc2-c2ccc(C=C(c3ccccc3)c3ccccc3)s2)cc1,3,0.3838601,epoch_3
CC(C)(CNc1ccc(-c2ccc(N=Nc3ccc(N=Nc4ccc(N)cc4)cc3)cc2)cc1)N1CCCC1,3,0.9327059,epoch_3
N#CC(=Cc1cccc2ccccc12)S(=O)(=O)c1ccccc1,3,0.0264678,epoch_3
O=[N+]([O-])c1ccc(C2=Nn3c(nc4nc5ccccc5nc43)N=CC2Cc2ccccc2)cc1,3,0.2850872,epoch_3
CCN(CC)c1ccc(-c2nc3ccc(C=O)cc3nc2CNc2ccc3c(c2)c2cc(N(CC)CC)ccc2c2c3cc3ccccn32)cc1,3,0.9166508,epoch_3
N#CC(C#N)=Cc1ccc(-n2c(-c3ccccc3)csc2=Nc2ccc(-c3ccc(S(N)(=O)=O)cc3)cc2)cc1,3,0.9402704,epoch_3
Cc1cccc(-n2c(-c3ccccc3)nc3c(-c4ccc(C=Cc5ccc(C=C(C#N)C#N)cc5)cc4)cc(F)cc32)c1,3,0.6380517,epoch_3
N#Cc1c(-c2ccc(N=Nc3ccc(N4CCCC4)cc3)cc2)cc2cccnc2c1-c1ccccc1,3,0.9423661,epoch_3
C(=Cc1ccc(N=Nc2ccccc2)cc1)c1ccc(C=NN=Cc2ccc(N=Nc3ccccc3)cc2)cc1,3,0.0,epoch_3
CCN(CC)c1ccc(C=Nc2ccc(Oc3cc4c(cc3C(C)=O)C(=C(C#N)C#N)c3ccccc3C4)cc2)cc1,3,0.9117449,epoch_3
C(=Cc1ccc(N(c2ccccc2)c2ccc(N=Nc3ccc(-c4nnc(-c5ccc(Sc6ccccc6)cc5)o4)cc3)cc2)cc1)c1ccccc1,3,0.9097383,epoch_3
CCC1(CC)c2ccccc2-c2ccc(C=Nc3ccc(-c4ccc(-c5cc6ccccc6c6ccccc56)s4)cc3)cc21,3,0.1001551,epoch_3
COc1ccc(C(=C(C#N)OCc2cccc3ccccc23)c2ccc(N=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,3,0.3170715,epoch_3
CCCCOc1ccc(-c2nc3c(-c4ccc(N=Cc5ccc6ccccc6c5)cc4)ccc(N)c3nc2-c2ccccc2)cc1,3,0.8149431,epoch_3
N#CC(C#N)=Cc1ccc(-c2c3c(nc4ccccc24)N(C(=O)Cc2ccc(F)cc2)C=C(c2ccc(-n4c5ccccc5c5ccccc54)cc2)O3)s1,3,0.9129262,epoch_3
N#CC(C#N)=Cc1ccc(-c2ccc(-c3cc(C=Cc4ccc(C=Cc5ccccc5-c5ccc(-c6ccc(C=C(C#N)C#N)s6)s5)s4)cs3)cc2)cc1,3,0.9218563,epoch_3
NC(=O)c1ccc(N)cc1-c1ccc2oc(-c3ccc(N=Nc4ccc(N=Nc5ccc(N=Nc6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)cc3)nc2c1,3,0.8895983,epoch_3
CCCCCCc1[o+]c(C=Cc2ccc(N=Cc3ccc(N=Nc4ccc(N(CC)CC)cc4)cc3)cc2)ccc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,3,0.7604517,epoch_3
[C-]#[N+]c1nc(C=CN2CC=C(c3ccc(N(c4ccccc4)c4ccccc4)cc3)C2)[nH]c1S(=O)(=O)c1cccnc1,3,0.1294266,epoch_3
COc1ccc(N(c2ccccc2)c2ccc(C=Cc3ccc(-c4ccc(F)cc4F)s3)cc2)cc1,3,0.6753842,epoch_3
N#Cc1c(-c2ccccc2)nc(-c2ccccc2)c(C=Cc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5cccc(F)c5)cc4)s3)cc2)c1-c1ccccc1,3,0.6708481,epoch_3
CCCCn1c(C=C(NCCC)c2ccc(-c3n[nH]nc3-c3ccc(N=Cc4ccc(N(CC)CC)cc4)cc3)o2)[n+](-c2ccc(-c3nc4ccccc4s3)cc2)c2ccccc21,3,0.701776,epoch_3
N#CC(=Cc1ccc(C(C#N)=Nc2ccc(-c3ccc4sc5cc(-c6nc(-c7ccccc7)nc7ccc(C#N)cc67)ccc5c4c3)cc2)cc1)c1cc(-c2ccccc2)nc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,3,0.8914794,epoch_3
Cc1ccc(S(=O)(=O)N2CCCC(C=Cc3ccc(-c4ccc(-c5cc(-c6ccc(C=C(C#N)c7nnnn7C)s6)c(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)cc4)cc3)C2)cc1,3,0.914551,epoch_3
Nc1ccc(C=Cc2ccc(C=Nc3ccc(N=Nc4ccc(C(=O)C=Cc5ccccc5O)cc4)cc3)cc2)cc1,3,0.8868583,epoch_3
O=C1C(=Cc2ccc3cc(N(c4ccccc4)c4ccccc4)ccc3c2)C(O)=C1C=Cc1ccccc1,3,0.9412069,epoch_3
CCCCc1ccc2sc(-c3cc(C=Cc4ccc(N(c5ccc(C)cc5)c5ccc(C=Cc6ccc(N=Cc7ccc(N=CC8=CC=C(c9ccc(N=Nc%10ccc(C=Cc%11ccc(N(c%12ccccc%12)c%12ccccc%12)cc%11)cc%10)cc9)N(c9ccc(C=Cc%10ccc(N(c%11ccccc%11)c%11ccccc%11)cc%10)cc9)C=C8)cc7)cc6)cc5)cc4)ncc3C)nc2c1,3,0.8719461,epoch_3
CCCCOc1ccc(C=Nc2ccc(-n3ccc4oc5ccccc5c4c3=O)cc2)cc1,3,0.0068653,epoch_3
Oc1ccc(N(c2ccccc2)c2ccc(-c3cc(OCC4CCC4)nc(N4CCCC4)c3)cc2)cc1,3,0.0215119,epoch_3
CCCCCCN(c1ccc(C=Nc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)c1ccc(-c2cc3ccccc3s2)cc1,3,0.4665478,epoch_3
C=CCOc1ccc(OCC=C)c2c1OC1C(N(CC)CCOCC)C3C=Cc4ccccc4C21C3C(=O)N(CC=C)c1ccc(C=Cc2ccc(N(C)C)cc2)c(Cl)c1,3,0.2164345,epoch_3
